id,target
8566,-11
8568,2
8569,-7
8573,1
8583,-9
8588,-4
8590,-4
8592,0
8593,-7
8594,9
8597,-8
8600,5
8601,-9
8602,0
8603,2
8604,-5
8605,-4
8611,-4
8614,-6
8616,0
8617,-6
8619,10
8626,-6
8629,-9
8630,-9
8632,-7
8634,5
8641,0
8645,5
8649,9
8652,9
8666,1
8671,-12
8672,9
8675,-1
8678,-1
8679,10
8682,1
8687,8
8701,-3
8703,-1
8707,-5
8713,-1
8716,-8
8719,-5
8725,-1
8730,-7
8731,0
8748,-9
8749,-6
8756,-1
8764,0
8765,-8
8769,-1
8771,-12
8772,-15
8773,-6
8779,-11
8792,-11
8794,-4
8796,-5
8798,-2
8803,-6
8807,-1
8809,-9
8811,-9
8813,-9
8814,-11
8818,-7
8819,-4
8820,-2
8821,-9
8822,-9
8824,3
8826,0
8827,-9
8828,2
8833,-8
8834,-7
8845,-1
8847,0
8849,2
8861,-4
8867,-1
8868,-8
8870,0
8873,-6
8874,-3
8876,0
8877,-3
8879,-10
8882,-7
8884,-5
8889,-1
8891,-8
8894,-4
8895,-2
8897,-3
8898,0
8901,0
8904,7
8909,-8
8910,6
8911,-4
8915,7
8917,-1
8918,-9
8919,-3
8922,0
8925,1
8928,-8
8929,-5
8930,4
8932,0
8937,0
8940,2
8943,-13
8950,-8
8951,1
8954,-10
8958,10
8960,-3
8964,2
8975,-1
8977,-4
8981,1
8982,-2
8984,0
8988,-2
8990,-3
8991,-7
8995,-3
8997,-6
9003,-8
9004,0
9010,-2
9011,-8
9013,-3
9014,-6
9015,-7
9017,6
9019,-1
9021,-9
9024,-9
9032,-10
9035,0
9036,-2
9037,-5
9043,11
9046,11
9048,10
9049,8
9050,8
9056,0
9063,-5
9065,9
9066,10
9068,0
9069,8
9070,-3
9073,9
9076,10
9091,0
9092,-4
9104,17
9105,15
9108,15
9111,16
9115,14
9117,14
9122,11
9125,11
9127,-4
9129,7
9133,16
9136,14
9138,7
9140,12
9147,8
9150,14
9152,11
9153,9
9155,12
9158,3
9160,18
9163,9
9165,12
9167,-4
9168,6
9170,11
9176,13
9178,11
9184,12
9186,13
9188,12
9189,10
9190,14
9196,3
9198,-3
9199,9
9200,6
9201,0
9202,10
9204,-3
9205,11
9213,8
9214,9
9224,10
9227,4
9228,16
9229,10
9234,9
9236,3
9241,7
9243,-4
9245,-4
9256,0
9258,0
9261,-11
9274,0
9279,0
9282,-3
9284,-5
9285,-9
9291,-7
9295,-1
9299,-9
9302,0
9304,-11
9305,-8
9306,-7
9310,0
9312,-6
9316,2
9318,0
9323,-2
9326,-2
9327,-3
9328,0
9331,3
9335,-5
9336,-7
9340,3
9349,3
9352,-4
9353,-9
9354,-1
9356,-3
9357,-6
9358,-1
9359,-6
9364,-6
9366,9
9369,-4
9370,0
9379,-7
9381,-4
9383,-1
9389,-4
9390,-3
9392,5
9394,6
9398,7
9399,3
9400,-8
9407,1
9409,0
9412,0
9413,2
9415,4
9419,6
9423,-7
9424,-2
9426,-5
9427,10
9428,-6
9429,-3
9433,3
9437,2
9440,-6
9442,4
9443,5
9444,3
9447,0
9459,-7
9461,-2
9462,-8
9464,2
9473,-5
9475,8
9476,2
9477,-2
9478,4
9479,-3
9483,2
9487,-2
9494,6
9497,13
9498,10
9506,-7
9512,-5
9514,12
9515,7
9516,9
9517,8
9518,-5
9521,-7
9523,-5
9527,-3
9528,3
9530,-3
9532,0
9534,3
9535,-3
9536,10
9543,1
9544,-2
9545,2
9546,-5
9549,-8
9558,-2
9560,-1
9561,3
9570,-2
9573,-3
9578,0
9584,-1
9587,-3
9588,-3
9599,-4
9601,-2
9604,-5
9614,13
9615,16
9621,11
9622,-4
9623,13
9624,-1
9626,8
9628,7
9630,-8
9631,6
9633,13
9635,12
9637,10
9641,-1
9647,7
9648,13
9649,-7
9658,-10
9662,8
9668,1
9671,-10
9676,8
9677,9
9679,-6
9682,7
9685,-11
9689,-2
9692,-3
9693,-7
9694,-11
9696,-1
9700,-7
9711,13
9713,-4
9720,-2
9721,1
9725,2
9726,-1
9727,-5
9735,-1
9740,13
9742,14
9743,-4
9747,13
9748,14
9751,15
9758,-13
9767,-5
9768,-2
9773,0
9777,6
9781,1
9784,-2
9786,0
9789,-1
9792,-9
9793,-10
9798,-9
9799,-2
9802,-2
9803,-6
9804,-4
9805,-6
9807,-2
9809,-1
9811,-6
9814,0
9817,-3
9821,-3
9824,0
9825,1
9827,-2
9839,3
9840,-9
9843,-1
9844,-1
9845,-8
9847,-10
9848,0
9851,-7
9852,-1
9855,-4
9856,-6
9863,-12
9867,-5
9871,-6
9876,-10
9879,-4
9882,-6
9891,-3
9892,-3
9893,-8
9895,-1
9899,-9
9900,-3
9902,-7
9903,-8
9904,-8
9908,5
9913,-8
9914,11
9917,-12
9922,10
9924,-6
9926,-3
9927,0
9928,-3
9929,-6
9936,0
9939,-6
9947,0
9951,2
9954,-11
9956,-6
9957,-4
9959,-5
9962,-8
9964,-5
9966,-4
9968,0
9969,1
9970,4
9975,-1
9977,-6
9981,-1
9993,-3
9996,-2
9997,0
9999,0
10002,-5
10007,6
10015,-9
10019,3
10022,-9
10024,-4
10026,-5
10033,2
10043,0
10046,-10
10051,-5
10053,4
10062,9
10063,14
10065,9
10068,14
10078,-1
10086,-2
10094,5
10095,5
10096,6
10097,8
10103,13
10104,8
10108,-6
10122,-8
10123,-4
10128,-1
10131,-8
10133,-10
10134,0
10135,-8
10145,-3
10148,-9
10154,1
10155,1
10158,8
10160,10
10161,1
10162,10
10165,10
10166,15
10167,-2
10170,4
10178,12
10180,0
10181,6
10185,6
10188,5
10190,8
10196,-3
10200,-3
10205,8
10211,-13
10216,-10
10219,6
10221,-12
10225,-4
10227,0
10228,8
10230,3
10232,7
10233,7
10235,-4
10238,9
10240,9
10242,0
10248,-5
10254,-9
10257,-7
10261,0
10262,0
10266,-8
10267,7
10271,0
10277,-10
10279,1
10281,0
10282,4
10285,-4
10292,1
10298,0
10300,2
10309,-3
10311,-6
10312,-15
10319,-4
10324,3
10326,-4
10328,-6
10343,-8
10346,-4
10347,0
10353,-10
10354,3
10356,-4
10357,3
10362,-8
10363,8
10370,3
10373,-6
10386,-2
10388,-3
10389,-11
10391,3
10397,-6
10400,-7
10403,-1
10404,-3
10408,-6
10417,-3
10425,-3
10435,8
10437,11
10438,7
10440,-6
10442,0
10447,3
10452,7
10453,-4
10454,5
10459,7
10460,12
10463,-3
10465,4
10469,2
10474,-3
10475,5
10476,0
10477,5
10480,8
10491,0
10493,-1
10494,10
10495,0
10497,-4
10501,7
10504,-6
10507,5
10509,10
10510,-3
10512,-6
10514,5
10526,7
10528,11
10530,-6
10531,2
10532,6
10538,0
10539,-3
10542,-8
10547,-3
10549,1
10556,-11
10569,-4
10572,-7
10577,2
10579,-10
10586,11
10594,8
10595,11
10597,-10
10602,14
10604,0
10614,-2
10617,6
10618,3
10619,8
10624,11
10633,9
10634,13
10635,-3
10638,-10
10639,-2
10642,-6
10643,4
10645,8
10646,-10
10649,-15
10652,7
10653,-13
10654,-1
10661,12
10664,13
10668,2
10670,-5
10674,-7
10683,-1
10694,-10
10697,1
10699,-12
10701,-5
10703,0
10713,-4
10714,4
10716,-7
10717,-10
10719,-5
10725,-4
10728,3
10734,0
10738,12
10740,13
10742,9
10756,14
10757,12
10758,12
10761,14
10762,-1
10773,11
10778,12
10781,7
10791,-11
10792,-8
10796,-2
10797,0
10801,-8
10804,-4
10806,-13
10807,-9
10816,-3
10820,-2
10828,0
10836,11
10838,11
10845,6
10856,14
10857,1
10858,13
10861,-5
10865,5
10868,10
10874,6
10875,5
